"Id"	"Runs"	"AgentCount"	"RedAgentPercentage"	"Stage1Rounds"	"Stage1Mode"	"Stage2Rounds"	"Stage2Mode"	"HawkPortion"	"PayoffReward"	"PayoffCost"	"FirstRoundHawkCountAvg"	"FirstRoundDoveCountAvg"	"FirstSeparationOfColors_Avg"	"FirstSeparationOfColors_Min"	"FirstSeparationOfColors_Max"	"FirstSeparationOfColors_Count"	"FirstSeparationOfColors_P"	"FirstSeparationOfColors_DominatedByRed_Count"	"FirstSeparationOfColors_DominatedByRed_P"	"FirstSeparationOfColors_DominatedByBlue_Count"	"FirstSeparationOfColors_DominatedByBlue_P"	"FirstSeparationOfColors_DominatedByNone_Count"	"FirstSeparationOfColors_DominatedByNone_P"	"LastRoundSeparationOfColors_DominatedByRed_Count"	"LastRoundSeparationOfColors_DominatedByRed_P"	"LastRoundSeparationOfColors_DominatedByBlue_Count"	"LastRoundSeparationOfColors_DominatedByBlue_P"	"LastRoundSeparationOfColors_DominatedByNone_Count"	"LastRoundSeparationOfColors_DominatedByNone_P"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"165.315"	"34.685"	"26.4175"	"15"	"47"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"176.926"	"23.074"	"52.1475"	"2"	"170"	"2000"	"1"	"7"	"0.0035"	"1993"	"0.9965"	"0"	"0"	"7"	"0.0035"	"1993"	"0.9965"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"188.3805"	"11.6195"	"156.065893516078"	"78"	"250"	"1897"	"0.9485"	"1660"	"0.83"	"237"	"0.1185"	"103"	"0.0515"	"1465"	"0.7325"	"223"	"0.1115"	"312"	"0.156"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"10.3025"	"189.6975"	"61.04809619238477"	"11"	"243"	"1996"	"0.998"	"550"	"0.275"	"1446"	"0.723"	"4"	"0.002"	"545"	"0.2725"	"1446"	"0.723"	"9"	"0.0045"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"20.7085"	"179.2915"	"43.927"	"14"	"200"	"2000"	"1"	"1824"	"0.912"	"176"	"0.088"	"0"	"0"	"1824"	"0.912"	"176"	"0.088"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"31.145"	"168.855"	"28.528"	"15"	"102"	"2000"	"1"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"41.612"	"158.388"	"25.1335"	"14"	"53"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"100.041"	"99.959"	"44.944"	"17"	"151"	"2000"	"1"	"998"	"0.499"	"1002"	"0.501"	"0"	"0"	"998"	"0.499"	"1002"	"0.501"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"158.4915"	"41.5085"	"28.0075"	"17"	"54"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"168.8955"	"31.1045"	"38.419"	"23"	"89"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"179.372"	"20.628"	"72.2045"	"39"	"244"	"2000"	"1"	"150"	"0.075"	"1850"	"0.925"	"0"	"0"	"149"	"0.0745"	"1848"	"0.924"	"3"	"0.0015"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"189.624"	"10.376"	"156.63467656415693"	"77"	"250"	"1886"	"0.943"	"1347"	"0.6735"	"539"	"0.2695"	"114"	"0.057"	"1240"	"0.62"	"504"	"0.252"	"256"	"0.128"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"9.9255"	"190.0745"	"64.29293940911367"	"13"	"250"	"1997"	"0.9985"	"958"	"0.479"	"1039"	"0.5195"	"3"	"0.0015"	"958"	"0.479"	"1034"	"0.517"	"8"	"0.004"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"19.795"	"180.205"	"55.762"	"17"	"235"	"2000"	"1"	"1029"	"0.5145"	"971"	"0.4855"	"0"	"0"	"1029"	"0.5145"	"970"	"0.485"	"1"	"0.0005"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"29.8865"	"170.1135"	"52.986"	"23"	"217"	"2000"	"1"	"991"	"0.4955"	"1009"	"0.5045"	"0"	"0"	"991"	"0.4955"	"1009"	"0.5045"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"39.962"	"160.038"	"52.456"	"23"	"162"	"2000"	"1"	"994"	"0.497"	"1006"	"0.503"	"0"	"0"	"994"	"0.497"	"1006"	"0.503"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"100.039"	"99.961"	"45.2935"	"16"	"234"	"2000"	"1"	"1022"	"0.511"	"978"	"0.489"	"0"	"0"	"1021"	"0.5105"	"978"	"0.489"	"1"	"0.0005"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"160.1025"	"39.8975"	"60.0275"	"28"	"237"	"2000"	"1"	"1003"	"0.5015"	"997"	"0.4985"	"0"	"0"	"1003"	"0.5015"	"997"	"0.4985"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"170.3155"	"29.6845"	"69.7055"	"30"	"242"	"2000"	"1"	"1004"	"0.502"	"996"	"0.498"	"0"	"0"	"1004"	"0.502"	"996"	"0.498"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"180.1425"	"19.8575"	"93.30125313283207"	"48"	"249"	"1995"	"0.9975"	"1027"	"0.5135"	"968"	"0.484"	"5"	"0.0025"	"1024"	"0.512"	"967"	"0.4835"	"9"	"0.0045"
"rerun_june2021"	"2000"	"200"	"50"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"190.0475"	"9.9525"	"156.3751345532831"	"81"	"250"	"1858"	"0.929"	"956"	"0.478"	"902"	"0.451"	"142"	"0.071"	"895"	"0.4475"	"839"	"0.4195"	"266"	"0.133"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"10.2755"	"189.7245"	"59.889889889889886"	"12"	"230"	"1998"	"0.999"	"1467"	"0.7335"	"531"	"0.2655"	"2"	"0.001"	"1468"	"0.734"	"525"	"0.2625"	"7"	"0.0035"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"20.718"	"179.282"	"44.0345"	"16"	"241"	"2000"	"1"	"156"	"0.078"	"1844"	"0.922"	"0"	"0"	"156"	"0.078"	"1844"	"0.922"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"31.014"	"168.986"	"28.505"	"14"	"76"	"2000"	"1"	"3"	"0.0015"	"1997"	"0.9985"	"0"	"0"	"3"	"0.0015"	"1997"	"0.9985"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"41.369"	"158.631"	"24.9655"	"13"	"44"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"99.777"	"100.223"	"44.95"	"16"	"151"	"2000"	"1"	"1013"	"0.5065"	"987"	"0.4935"	"0"	"0"	"1013"	"0.5065"	"987"	"0.4935"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"158.5525"	"41.4475"	"27.8925"	"17"	"84"	"2000"	"1"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"168.939"	"31.061"	"38.634"	"21"	"169"	"2000"	"1"	"1994"	"0.997"	"6"	"0.003"	"0"	"0"	"1994"	"0.997"	"6"	"0.003"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"179.2515"	"20.7485"	"72.71492985971943"	"37"	"234"	"1996"	"0.998"	"1836"	"0.918"	"160"	"0.08"	"4"	"0.002"	"1836"	"0.918"	"159"	"0.0795"	"5"	"0.0025"
"rerun_june2021"	"2000"	"200"	"60"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"189.6575"	"10.3425"	"157.10856838744013"	"80"	"250"	"1879"	"0.9395"	"513"	"0.2565"	"1366"	"0.683"	"121"	"0.0605"	"476"	"0.238"	"1258"	"0.629"	"266"	"0.133"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"11.5215"	"188.4785"	"49.485985985985984"	"10"	"245"	"1998"	"0.999"	"1752"	"0.876"	"246"	"0.123"	"2"	"0.001"	"1757"	"0.8785"	"236"	"0.118"	"7"	"0.0035"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"22.8395"	"177.1605"	"31.2475"	"13"	"137"	"2000"	"1"	"14"	"0.007"	"1986"	"0.993"	"0"	"0"	"14"	"0.007"	"1986"	"0.993"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"34.8095"	"165.1905"	"20.8695"	"10"	"39"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"46.16"	"153.84"	"18.893"	"9"	"29"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"99.9865"	"100.0135"	"46.325662831415706"	"18"	"232"	"1999"	"0.9995"	"1009"	"0.5045"	"990"	"0.495"	"1"	"0.0005"	"1009"	"0.5045"	"989"	"0.4945"	"2"	"0.001"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"153.716"	"46.284"	"18.448"	"8"	"30"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"165.4855"	"34.5145"	"26.4645"	"16"	"46"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"176.7385"	"23.2615"	"52.593"	"25"	"219"	"2000"	"1"	"1987"	"0.9935"	"13"	"0.0065"	"0"	"0"	"1987"	"0.9935"	"12"	"0.006"	"1"	"0.0005"
"rerun_june2021"	"2000"	"200"	"70"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"188.4975"	"11.5025"	"155.27272727272728"	"81"	"250"	"1892"	"0.946"	"234"	"0.117"	"1658"	"0.829"	"108"	"0.054"	"214"	"0.107"	"1493"	"0.7465"	"293"	"0.1465"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"13.6465"	"186.3535"	"39.0045"	"2"	"179"	"2000"	"1"	"1802"	"0.901"	"198"	"0.099"	"0"	"0"	"1846"	"0.923"	"152"	"0.076"	"2"	"0.001"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"27.335"	"172.665"	"24.221"	"3"	"84"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"40.679"	"159.321"	"16.695"	"2"	"29"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"54.269"	"145.731"	"14.8135"	"3"	"24"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"100.2365"	"99.7635"	"48.9505"	"17"	"239"	"2000"	"1"	"1014"	"0.507"	"986"	"0.493"	"0"	"0"	"1014"	"0.507"	"986"	"0.493"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"145.7845"	"54.2155"	"11.3875"	"2"	"25"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"159.324"	"40.676"	"18.6945"	"2"	"33"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"172.7015"	"27.2985"	"39.1005"	"2"	"96"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"80"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"186.493"	"13.507"	"163.74636510500807"	"2"	"250"	"1857"	"0.9285"	"164"	"0.082"	"1693"	"0.8465"	"143"	"0.0715"	"139"	"0.0695"	"1246"	"0.623"	"615"	"0.3075"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.1"	"10"	"100"	"16.372"	"183.628"	"15.4705"	"2"	"115"	"2000"	"1"	"603"	"0.3015"	"1397"	"0.6985"	"0"	"0"	"1541"	"0.7705"	"440"	"0.22"	"19"	"0.0095"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.2"	"10"	"50"	"32.8285"	"167.1715"	"8.21"	"2"	"41"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.3"	"10"	"33.333333333333336"	"49.0225"	"150.9775"	"6.85"	"2"	"21"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.4"	"10"	"25"	"65.555"	"134.445"	"6.208"	"2"	"18"	"2000"	"1"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.5"	"10"	"20"	"100.0895"	"99.9105"	"55.346"	"12"	"243"	"2000"	"1"	"986"	"0.493"	"1014"	"0.507"	"0"	"0"	"985"	"0.4925"	"1012"	"0.506"	"3"	"0.0015"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.6"	"10"	"16.666666666666668"	"134.45"	"65.55"	"4.0355"	"2"	"17"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.7"	"10"	"14.285714285714286"	"150.5685"	"49.4315"	"5.7625"	"2"	"25"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.8"	"10"	"12.5"	"167.417"	"32.583"	"13.2045"	"2"	"65"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"90"	"0"	"None"	"250"	"stage2_half"	"0.9"	"10"	"11.11111111111111"	"183.6025"	"16.3975"	"84.82328605200945"	"2"	"250"	"1692"	"0.846"	"1089"	"0.5445"	"603"	"0.3015"	"308"	"0.154"	"412"	"0.206"	"237"	"0.1185"	"1351"	"0.6755"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.1"	"10"	"100"	"16.253"	"183.747"	"14.86"	"2"	"100"	"2000"	"1"	"1385"	"0.6925"	"615"	"0.3075"	"0"	"0"	"421"	"0.2105"	"1563"	"0.7815"	"16"	"0.008"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.2"	"10"	"50"	"32.8935"	"167.1065"	"8.463"	"2"	"44"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.3"	"10"	"33.333333333333336"	"49.0635"	"150.9365"	"6.8395"	"2"	"21"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.4"	"10"	"25"	"65.5155"	"134.4845"	"6.0545"	"2"	"18"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.5"	"10"	"20"	"81.8455"	"118.1545"	"6.86"	"2"	"23"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.6"	"10"	"16.666666666666668"	"98.1555"	"101.8445"	"7.7515"	"2"	"25"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.7"	"10"	"14.285714285714286"	"114.8605"	"85.1395"	"9.0015"	"2"	"33"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.8"	"10"	"12.5"	"131.084"	"68.916"	"9.4805"	"2"	"39"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"10"	"0"	"None"	"250"	"stage2_hawks"	"0.9"	"10"	"11.11111111111111"	"147.3765"	"52.6235"	"9.9445"	"2"	"68"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"1997"	"0.9985"	"0"	"0"	"3"	"0.0015"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.1"	"10"	"100"	"13.501"	"186.499"	"38.733"	"2"	"194"	"2000"	"1"	"218"	"0.109"	"1782"	"0.891"	"0"	"0"	"162"	"0.081"	"1836"	"0.918"	"2"	"0.001"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.2"	"10"	"50"	"26.998"	"173.002"	"24.048"	"4"	"73"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.3"	"10"	"33.333333333333336"	"40.784"	"159.216"	"16.67"	"2"	"30"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.4"	"10"	"25"	"54.17"	"145.83"	"14.933"	"2"	"26"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.5"	"10"	"20"	"68.005"	"131.995"	"17.1635"	"2"	"29"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.6"	"10"	"16.666666666666668"	"81.412"	"118.588"	"18.6455"	"3"	"31"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.7"	"10"	"14.285714285714286"	"95.1155"	"104.8845"	"23.96"	"2"	"40"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.8"	"10"	"12.5"	"108.696"	"91.304"	"32.5995"	"2"	"49"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"20"	"0"	"None"	"250"	"stage2_hawks"	"0.9"	"10"	"11.11111111111111"	"122.042"	"77.958"	"60.1075"	"15"	"84"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.1"	"10"	"100"	"11.645"	"188.355"	"49.56678339169585"	"10"	"248"	"1999"	"0.9995"	"242"	"0.121"	"1757"	"0.8785"	"1"	"0.0005"	"231"	"0.1155"	"1764"	"0.882"	"5"	"0.0025"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.2"	"10"	"50"	"23.144"	"176.856"	"31.7525"	"14"	"162"	"2000"	"1"	"1991"	"0.9955"	"9"	"0.0045"	"0"	"0"	"1991"	"0.9955"	"9"	"0.0045"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.3"	"10"	"33.333333333333336"	"34.7205"	"165.2795"	"20.8235"	"10"	"33"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.4"	"10"	"25"	"46.108"	"153.892"	"18.814"	"11"	"29"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.5"	"10"	"20"	"57.751"	"142.249"	"20.1565"	"10"	"31"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.6"	"10"	"16.666666666666668"	"69.1275"	"130.8725"	"21.2635"	"11"	"33"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.7"	"10"	"14.285714285714286"	"81.0795"	"118.9205"	"24.563"	"14"	"41"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.8"	"10"	"12.5"	"92.5295"	"107.4705"	"32.937"	"20"	"51"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"30"	"0"	"None"	"250"	"stage2_hawks"	"0.9"	"10"	"11.11111111111111"	"103.6975"	"96.3025"	"57.989"	"37"	"88"	"2000"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"2000"	"1"	"0"	"0"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_hawks"	"0.1"	"10"	"100"	"10.3565"	"189.6435"	"59.64114114114114"	"12"	"245"	"1998"	"0.999"	"569"	"0.2845"	"1429"	"0.7145"	"2"	"0.001"	"566"	"0.283"	"1429"	"0.7145"	"5"	"0.0025"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_hawks"	"0.2"	"10"	"50"	"20.6285"	"179.3715"	"43.8765"	"16"	"214"	"2000"	"1"	"1839"	"0.9195"	"161"	"0.0805"	"0"	"0"	"1839"	"0.9195"	"161"	"0.0805"	"0"	"0"
"rerun_june2021"	"2000"	"200"	"40"	"0"	"None"	"250"	"stage2_hawks"	"0.3"	"10"	"33.333333333333336"	"31.07"	"168.93"	"28.829"	"15"	"161"	"2000"	"1"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"	"1999"	"0.9995"	"1"	"0.0005"	"0"	"0"
